agent_class,group,n_seeds,mean,std,sem,min,max,median,q25,q75,param_agent_class,param_agent_convergence_threshold,param_agent_discount,param_agent_eps_decay_steps,param_agent_eps_end,param_agent_eps_start,param_agent_grid_size,param_agent_known_threshold,param_agent_learning_rate,param_agent_max_grad_norm,param_agent_num_update_epochs,param_agent_r_max,param_agent_target_update_freq,param_buffer_buffer_size,param_buffer_class,param_buffer_obs_shape,param_eval_episodes,param_evaluate_every,param_max_episode_steps,param_minibatch_size,param_num_minibatches,param_seed,param_train_episodes,param_train_steps,param_update_frequency,param_use_steps,param_warmup_steps
DQNAgent,sweep_c84,10,0.014461321942508171,0.004603187456263027,0.001455655685850788,0.0094696972519159,0.0238897707313299,0.012745235580950899,0.011702236253768126,0.016931423451751425,DQNAgent,,0.99,282104.0,0.0781935,0.609249,,,5.63767e-05,4.16094,,,1024.0,1024,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,32,1,8,0,1000000,40,True,8
DQNAgent,sweep_c79,10,0.013859074102947438,0.01314031422314602,0.004155332211544746,0.0006999300094321,0.0437426455318927,0.01237304462119935,0.0036186414072290002,0.0189024975989013,DQNAgent,,0.99,99453.0,0.0595349,0.446714,,,0.000150139,3.84403,,,512.0,16384,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,256,1,4,0,1000000,34,True,32
DQNAgent,sweep_c38,10,0.01366348420269781,0.005389829493150606,0.0017044137398306819,0.0066892970353364,0.0226347669959068,0.013191501609981,0.009321596706286,0.0175085694063454,DQNAgent,,0.99,35791.0,0.155639,0.802692,,,0.00276182,7.79626,,,128.0,1024,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,32,1,0,0,1000000,15,True,2
DQNAgent,sweep_c92,10,0.01349943904206154,0.0023996306315361518,0.0007588298338762512,0.0085759870707988,0.0171968191862106,0.01324761239811775,0.012622010428458449,0.0141570244450122,DQNAgent,,0.99,453441.0,0.0233724,0.82295,,,7.25107e-05,10.0596,,,8192.0,8192,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,256,1,2,0,1000000,23,True,32
DQNAgent,sweep_c71,10,0.01309890141710636,0.0017624886571578993,0.0005573478506830591,0.0095722405239939,0.015425955876708,0.01349719800055025,0.0121340532787144,0.014383097179233974,DQNAgent,,0.99,101246.0,0.0701729,0.398476,,,0.207523,6.56688,,,128.0,32768,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,1024,1,0,0,1000000,11,True,128
DQNAgent,sweep_c1,10,0.01294379225000734,0.004335519556523231,0.001371011663881653,0.0048921722918748,0.0206144694238901,0.0131767834536731,0.01109946356154975,0.014543560799211173,DQNAgent,,0.99,420117.0,0.0138063,0.397822,,,6.63965e-06,14.8102,,,1024.0,4096,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,256,1,3,0,1000000,7,True,2048
DQNAgent,sweep_c81,10,0.01289071375504133,0.0012063419757475454,0.00038147882804298475,0.0102702165022492,0.0147425038740038,0.0130511182360351,0.0124760295730084,0.013546154368668776,DQNAgent,,0.99,231743.0,0.0535896,0.588484,,,0.259423,1.37567,,,128.0,8192,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,32,1,8,0,1000000,49,True,128
DQNAgent,sweep_c68,10,0.01271011652424928,0.0012814054581021125,0.00040521598537741384,0.00987334176898,0.0145345944911241,0.0128990462981164,0.012355490587651724,0.013492302736267425,DQNAgent,,0.99,257302.0,0.0209907,0.819642,,,0.00538779,4.84178,,,16384.0,1024,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,2048,1,5,0,1000000,20,True,4096
DQNAgent,sweep_c12,10,0.01270101829431947,0.0030073263932523494,0.000951000107021665,0.0059910132549703,0.015425955876708,0.013546539004892048,0.0125329887960106,0.014588727150112325,DQNAgent,,0.99,438174.0,0.0136522,0.383787,,,0.0794462,0.642241,,,128.0,1024,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,128,1,6,0,1000000,12,True,256
DQNAgent,sweep_c3,10,0.01241471879184243,0.0008902493985243983,0.00028152157849320415,0.0114621752873063,0.0144364796578884,0.0123020126484334,0.01180984661914405,0.012731712311506225,DQNAgent,,0.99,378332.0,0.0104892,0.68409,,,0.0565134,10.6828,,,4096.0,1024,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,2048,1,9,0,1000000,22,True,4096
DQNAgent,sweep_c49,10,0.01150203607976431,0.0035826562337723895,0.001132935377212141,0.0064857313409447,0.0190779007971286,0.0105137154459953,0.0101145987864583,0.012896795989945475,DQNAgent,,0.99,50008.0,0.0208462,0.700258,,,0.00859954,10.5077,,,16384.0,65536,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,256,1,1,0,1000000,8,True,128
DQNAgent,sweep_c85,10,0.01150103090330953,0.0006671102621704403,0.00021095878789306537,0.0105640823021531,0.0126481428742408,0.011413463391363551,0.011194219812750775,0.011857601813971923,DQNAgent,,0.99,386919.0,0.0263224,0.474142,,,0.0211976,11.1546,,,64.0,65536,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,16,1,5,0,1000000,8,True,2048
DRMAgent,sweep_c14,10,0.01084869196638459,0.000939718654863761,0.00029716513091191505,0.0095684239640831,0.0122485561296343,0.0108067728579044,0.009989503771066575,0.011456180131062825,DRMAgent,,0.99,,,,5.0,493.0,0.0173415,3.23759,1.0,0.01,8192.0,1024,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,16,1,4,0,1000000,35,True,1024
DQNAgent,sweep_c77,10,0.01065124301239843,0.0018214189296275555,0.000575983239096902,0.0083782169967889,0.0135283004492521,0.0103181949816644,0.0091749979183077,0.0121006786357611,DQNAgent,,0.99,320101.0,0.0212896,0.599421,,,2.37667e-06,8.41075,,,4096.0,8192,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,2048,1,7,0,1000000,13,True,1024
DQNAgent,sweep_c95,10,0.01022506216540928,0.002116980233809339,0.0006694479300393305,0.0070851212367415,0.0140382321551442,0.0098689277656376,0.009220494655892175,0.011361371260136326,DQNAgent,,0.99,382715.0,0.0909418,0.518366,,,6.89546e-06,5.80176,,,4096.0,65536,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,256,1,1,0,1000000,35,True,8192
DRMAgent,sweep_c36,10,0.00988696223575966,0.024573854246715446,0.007770935030862211,9.999999747378752e-05,0.0796172395348548,0.0023960167309268502,0.000549910037079825,0.0035158295067958,DRMAgent,,0.99,,,,5.0,114.0,0.000186887,5.96774,1.0,0.01,128.0,16384,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,2048,1,9,0,1000000,32,True,128
DRMAgent,sweep_c13,10,0.009855505172163211,0.0012532963678093885,0.0003963271105493801,0.0075780237093567,0.0118549512699246,0.009868441149592351,0.009544192114844901,0.010632732650265075,DRMAgent,,0.99,,,,5.0,426.0,0.000203866,12.5243,1.0,0.01,2048.0,2048,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,16,1,3,0,1000000,39,True,16
DQNAgent,sweep_c18,10,0.00945628802292043,0.0015046522831965647,0.0004758128301473842,0.0071827615611255,0.0117459688335657,0.0092694014310836,0.008276205975562275,0.01070395833812645,DQNAgent,,0.99,151930.0,0.0331345,0.967191,,,2.61524e-05,8.89514,,,2048.0,4096,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,256,1,5,0,1000000,25,True,2048
DQNAgent,sweep_c9,10,0.00888248546980317,0.0023382209034103455,0.0007394103727393261,0.0044932602904737,0.0113557130098342,0.0090214707888662,0.00780449609737835,0.01089208014309405,DQNAgent,,0.99,368119.0,0.0885371,0.644859,,,4.21303e-05,1.32736,,,2048.0,2048,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,2048,1,7,0,1000000,38,True,16
DRMAgent,sweep_c67,10,0.00886141732335085,0.000817107452008079,0.00025839206414422544,0.0078763710334897,0.0099651217460632,0.008672249037772351,0.008127840235829275,0.009688081685453575,DRMAgent,,0.99,,,,5.0,488.0,3.44758e-06,11.9681,1.0,0.01,256.0,16384,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,32,1,3,0,1000000,36,True,8192
DRMAgent,sweep_c24,10,0.00867412248626347,0.0018473098937060444,0.0005841706808274647,0.0060884319245815,0.0123505974188447,0.0083764465525746,0.00760466721840195,0.009845905704423724,DRMAgent,,0.99,,,,5.0,310.0,0.165042,4.95656,1.0,0.01,8192.0,131072,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,16,1,5,0,1000000,27,True,512
DQNAgent,sweep_c52,10,0.00844835950992997,0.001788947702077396,0.0005657149353488906,0.0060890396125614,0.0107644768431782,0.00833167042583225,0.006935575045645175,0.0100715630687773,DQNAgent,,0.99,436300.0,0.0183143,0.541812,,,0.012123,12.3032,,,512.0,2048,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,64,1,5,0,1000000,14,True,16
DQNAgent,sweep_c69,10,0.00810709591023619,0.0013724387702616274,0.0004340032463147307,0.0062867975793778,0.0111564900726079,0.0080279456451535,0.00720859505236145,0.008574247825890726,DQNAgent,,0.99,187332.0,0.0208274,0.921135,,,0.000841623,5.92539,,,8192.0,1024,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,32,1,2,0,1000000,44,True,2048
DRMAgent,sweep_c3,10,0.00768910180777307,0.0009984900200569564,0.000315750268432719,0.0063853138126432,0.0091697396710515,0.00743290432728825,0.00703189673367885,0.00849970034323625,DRMAgent,,0.99,,,,5.0,328.0,0.508118,6.69613,1.0,0.01,8192.0,16384,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,16,1,5,0,1000000,36,True,4
DQNAgent,sweep_c40,10,0.007496663276106071,0.0038715526683634604,0.0012242924513331049,0.0050923614762723,0.0182775408029556,0.006337330210953901,0.00601447105873375,0.00656220002565525,DQNAgent,,0.99,423109.0,0.100538,0.701711,,,0.000924445,11.3919,,,16384.0,2048,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,1024,1,7,0,1000000,49,True,32
DQNAgent,sweep_c27,10,0.006974834203720029,0.0005803702540976619,0.0001835291889159282,0.0062867975793778,0.0079816421493887,0.006883838213980149,0.0066859596408903,0.007134653162211125,DQNAgent,,0.99,197911.0,0.0183381,0.909988,,,0.000371916,4.43643,,,32768.0,4096,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,64,1,1,0,1000000,18,True,64
DQNAgent,sweep_c86,10,0.006277500279247711,0.0008828682736545536,0.0002791874618649218,0.0052910051308572,0.0079808458685874,0.0061377095989882495,0.0055157331516965755,0.00683685019612305,DQNAgent,,0.99,121356.0,0.0682467,0.979805,,,4.05978e-05,9.94307,,,16384.0,8192,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,128,1,2,0,1000000,5,True,2048
DRMAgent,sweep_c45,10,0.0056593294255434905,0.0005868821959878738,0.00018558844575230135,0.0046924920752644,0.0064870258793234,0.0057889812160282494,0.00536599534098055,0.006061806459911125,DRMAgent,,0.99,,,,5.0,259.0,0.208554,0.600908,1.0,0.01,16384.0,2048,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,32,1,0,0,1000000,48,True,8192
DRMAgent,sweep_c95,10,0.00546890937257552,0.001037056599409006,0.00032794609166412873,0.0038949365261942,0.0069839367642998,0.0055885585024952,0.004616939113475301,0.006160526652820349,DRMAgent,,0.99,,,,5.0,310.0,0.00146228,4.16094,1.0,0.01,1024.0,1024,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,32,1,9,0,1000000,40,True,8
DQNAgent,sweep_c80,10,0.00532043417915697,0.001170249852723339,0.00037006549660823505,0.0039956048130989,0.0077797723934054,0.0050414197612553505,0.004469284904189325,0.0058393096551299,DQNAgent,,0.99,161334.0,0.0226179,0.910383,,,0.000701115,1.17783,,,16384.0,131072,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,2048,1,4,0,1000000,47,True,2
DRMAgent,sweep_c42,10,0.00485234833322461,0.0007052356116038756,0.00022301508197301197,0.0040950858965516,0.0064876736141741,0.0046926965005695005,0.004418372525833499,0.0051412597531452255,DRMAgent,,0.99,,,,5.0,493.0,0.0675191,7.9241,1.0,0.01,64.0,16384,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,64,1,9,0,1000000,25,True,4096
DQNAgent,sweep_c48,10,0.00447462070733305,0.0005126599575109329,0.00016211731308996935,0.0039948066696524,0.005394066683948,0.004394940799102151,0.003996103769168225,0.004818598623387476,DQNAgent,,0.99,332357.0,0.0336258,0.433334,,,0.000156128,14.3518,,,128.0,1024,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,2048,1,5,0,1000000,17,True,512
DRMAgent,sweep_c51,10,0.00436269361525768,0.0009736667443638016,0.0003079004594150526,0.0024977519642561,0.0057884231209754,0.0044925573747604496,0.0037939296453259,0.00506511935964225,DRMAgent,,0.99,,,,5.0,242.0,1.31646e-06,9.29927,1.0,0.01,32768.0,32768,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,32,1,9,0,1000000,45,True,16
DRMAgent,sweep_c66,10,0.0038925701570405582,0.005450066003677256,0.0017234621969871742,9.999999747378752e-05,0.0163301657885313,0.0005998800043016,0.0004999125230824,0.0066424903343431,DRMAgent,,0.99,,,,5.0,486.0,0.000166767,6.31666,1.0,0.01,64.0,32768,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,2048,1,4,0,1000000,14,True,32
DQNAgent,sweep_c14,10,0.0038024948677047405,0.0032118762848105872,0.001015684462268113,0.0010995601769536,0.0121526047587394,0.0029974322533234,0.0020238831639288997,0.0036705952370539,DQNAgent,,0.99,265050.0,0.0184651,0.545206,,,0.00658963,0.686743,,,8192.0,2048,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,1024,1,0,0,1000000,13,True,64
DRMAgent,sweep_c78,10,0.00346538587473329,0.0012791358997996014,0.0004044982880255658,0.0020983214490115,0.0052899490110576,0.0032958355732262004,0.0022983911912888,0.004542841459624425,DRMAgent,,0.99,,,,5.0,154.0,0.0250634,13.3213,1.0,0.01,64.0,8192,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,16,1,5,0,1000000,23,True,128
DQNAgent,sweep_c57,10,0.0033562866388819695,0.001341526096438977,0.00042422780053018674,0.0016991504235193,0.0055921711027622,0.0033963293535634502,0.002223665767814925,0.003945674747228575,DQNAgent,,0.99,70216.0,0.108941,0.575661,,,0.00353986,4.56086,,,4096.0,65536,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,64,1,4,0,1000000,38,True,32
DQNAgent,sweep_c2,10,0.00327625171048562,0.0007343063941267294,0.00023220807058657535,0.0018988606752827,0.0043938485905528,0.0034455062123015003,0.003072909021284375,0.003496066899970125,DQNAgent,,0.99,166778.0,0.0333114,0.69187,,,8.89578e-05,9.64231,,,32768.0,8192,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,2048,1,8,0,1000000,29,True,2
DRMAgent,sweep_c48,10,0.00301681754644955,0.0006941050264670057,0.00021949528190071935,0.0021984609775245,0.0043934099376201,0.0029968234011902503,0.0024978767614811,0.0033463988220318753,DRMAgent,,0.99,,,,5.0,483.0,0.0363095,12.1696,1.0,0.01,4096.0,1024,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,64,1,1,0,1000000,42,True,16
DRMAgent,sweep_c4,10,0.0030168175231664804,0.00035740517691557197,0.00011302144065886405,0.0022988505661487,0.0033962640445679,0.0030967484926804,0.002947332512121625,0.003270827874075575,DRMAgent,,0.99,,,,5.0,369.0,0.0155844,9.21727,1.0,0.01,64.0,32768,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,128,1,8,0,1000000,47,True,4096
DQNAgent,sweep_c99,10,0.00299769283737981,0.00033936321470998067,0.0001073160712560297,0.0025981813669204,0.0035960443783551,0.0029477865900843503,0.0027478741249068748,0.003222744155209475,DQNAgent,,0.99,124808.0,0.0167018,0.504914,,,3.38089e-06,5.40156,,,16384.0,65536,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,512,1,0,0,1000000,18,True,128
DRMAgent,sweep_c30,10,0.0028864318504929097,0.0019538239263060804,0.0006178533754060188,0.0010996700730174,0.0067857499234378,0.00224819639697665,0.00172422785544765,0.002997669391334025,DRMAgent,,0.99,,,,5.0,223.0,0.139321,3.19688,1.0,0.01,256.0,16384,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,16,1,8,0,1000000,9,True,32
DRMAgent,sweep_c76,10,0.00286985872662622,0.003112035063788816,0.000984111895988005,0.0008998200646601,0.0116105983033776,0.0019487258396111,0.00169902303605335,0.00227323628496375,DRMAgent,,0.99,,,,5.0,291.0,8.45665e-06,5.78327,1.0,0.01,128.0,131072,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,64,1,6,0,1000000,36,True,64
DRMAgent,sweep_c43,10,0.00255749169737094,0.0007059617642861164,0.00022324471161350412,0.0015992004191502,0.0036948272027075,0.00224843109026545,0.0021980218589305,0.002971651381812925,DRMAgent,,0.99,,,,5.0,362.0,2.46447e-06,7.79626,1.0,0.01,128.0,1024,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,32,1,6,0,1000000,15,True,2
DRMAgent,sweep_c9,10,0.00241770045831794,0.0008466061668248665,0.0002677203768311059,0.0014992504147812,0.0037943085189908,0.0021982414182275,0.00172403306351035,0.0030470678466372,DRMAgent,,0.99,,,,5.0,460.0,0.0883067,4.20695,1.0,0.01,16384.0,8192,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,128,1,5,0,1000000,44,True,1024
DQNAgent,sweep_c98,10,0.00239844108000392,0.00039940234613488257,0.00012630211166011774,0.0019994000904262,0.0030972124077379,0.0021986807696521,0.0020987932221032,0.002598116465378475,DQNAgent,,0.99,21997.0,0.0809723,0.797075,,,0.00513191,5.16973,,,1024.0,65536,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,16,1,6,0,1000000,41,True,256
DRMAgent,sweep_c31,10,0.0022580807679332205,0.0007400872694499245,0.0002340361438756512,0.0010996700730174,0.0032967033330351,0.00259753235150125,0.001624088065000175,0.0026724574854597003,DRMAgent,,0.99,,,,5.0,171.0,0.045837,5.14001,1.0,0.01,128.0,1024,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,16,1,0,0,1000000,18,True,8
DRMAgent,sweep_c6,10,0.00218841518508264,0.0003312027964437371,0.00010473552041793248,0.001499100588262,0.0025981813669204,0.0021986807696521,0.00204845622647545,0.002373281226027675,DRMAgent,,0.99,,,,5.0,449.0,4.4033e-06,4.43725,1.0,0.01,16384.0,2048,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,512,1,0,0,1000000,35,True,8192
DRMAgent,sweep_c22,10,0.0019188307342118901,0.0002856801279243054,9.033998864890756e-05,0.0013994402252137,0.0021986807696521,0.0019987058476543997,0.0017238832369912,0.0021733662579208,DRMAgent,,0.99,,,,5.0,327.0,0.000171867,13.1306,1.0,0.01,32768.0,1024,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,1024,1,6,0,1000000,45,True,8192
DRMAgent,sweep_c46,10,0.00182894362369546,0.000274822328440636,8.690645097432802e-05,0.0013994402252137,0.0021986807696521,0.0018489805515855,0.001624145457753825,0.0020735984435304496,DRMAgent,,0.99,,,,5.0,106.0,0.00144747,6.32583,1.0,0.01,32768.0,131072,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,1024,1,8,0,1000000,39,True,8192
DRMAgent,sweep_c56,10,0.0017488967510870999,0.0004056761816897624,0.00012828607266199442,0.0010994502808898,0.0024977519642561,0.00174903060542415,0.00152412554598405,0.0019735161040443498,DRMAgent,,0.99,,,,5.0,157.0,7.24475e-06,6.38864,1.0,0.01,32768.0,2048,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,32,1,0,0,1000000,27,True,4
DRMAgent,sweep_c97,10,0.0017487889504990898,0.0005494445123877859,0.00017374961070260037,0.0010995601769536,0.002697033341974,0.0015992104308679002,0.0013493853039107501,0.002098486031172775,DRMAgent,,0.99,,,,5.0,331.0,4.98892e-06,5.44768,1.0,0.01,32768.0,16384,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,128,1,4,0,1000000,48,True,4
DRMAgent,sweep_c70,10,0.00160890088882293,0.0005657717243777087,0.00017891272847545697,0.000799760047812,0.0023973628412932,0.0017989106709137,0.001074752566637425,0.0019983513629995,DRMAgent,,0.99,,,,5.0,237.0,1.95527e-05,11.5527,1.0,0.01,128.0,16384,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,64,1,1,0,1000000,28,True,4
DRMAgent,sweep_c99,10,0.0015192134538664801,0.00033223941828309085,0.0001050633290263956,0.0011995201930403,0.0021980218589305,0.00144927535438905,0.0012246001278981,0.001749125425703775,DRMAgent,,0.99,,,,5.0,415.0,0.00184134,5.56811,1.0,0.01,2048.0,1024,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,64,1,1,0,1000000,26,True,8
DQNAgent,sweep_c42,10,0.00150937729631547,0.0004455014338418924,0.00014087992318111974,0.0007998400251381,0.0019988007843494,0.0016492553404532,0.0011247450893279,0.001874295267043575,DQNAgent,,0.99,35404.0,0.0237611,0.6548,,,1.18626e-05,12.9123,,,8192.0,16384,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,1024,1,6,0,1000000,25,True,2
DRMAgent,sweep_c35,10,0.00145926040713671,0.0005675891456412414,0.00017948744754153545,0.0005999400164,0.0027983209583908,0.0013993702596053,0.0013242678833194,0.001474297867389325,DRMAgent,,0.99,,,,5.0,172.0,0.268538,5.69601,1.0,0.01,32768.0,2048,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,32,1,9,0,1000000,6,True,4096
DQNAgent,sweep_c90,10,0.0013693833258002597,0.00038274664834134936,0.00012103511755541716,0.0007998400251381,0.0019988007843494,0.00139944022521375,0.001074720086762625,0.001648920733714425,DQNAgent,,0.99,116381.0,0.028575,0.642439,,,0.00330357,9.82617,,,16384.0,131072,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,2048,1,9,0,1000000,35,True,4096
DRMAgent,sweep_c83,10,0.0013593413401394602,0.00025449997241537624,8.047995772826131e-05,0.0009995002765208,0.0016991504235193,0.0013493203441612,0.00122453519725235,0.001549140491988475,DRMAgent,,0.99,,,,5.0,414.0,0.000199282,11.9542,1.0,0.01,512.0,131072,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,128,1,6,0,1000000,38,True,128
DQNAgent,sweep_c97,10,0.00126958815963003,0.0003828841136665566,0.00012107858790811223,0.0005999400164,0.0019990005530416,0.0012495601549743999,0.0010996151540893502,0.0013745876494795,DQNAgent,,0.99,12521.0,0.0231497,0.874461,,,0.0910755,11.1679,,,256.0,4096,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,32,1,4,0,1000000,28,True,1024
DRMAgent,sweep_c63,10,0.00125937135308044,0.0004571263835816544,0.0001445560550673827,0.0005998800043016,0.0019988007843494,0.0013493902515619499,0.00099962513195345,0.001499100588262,DRMAgent,,0.99,,,,5.0,412.0,7.32378e-05,3.62619,1.0,0.01,512.0,4096,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,256,1,5,0,1000000,24,True,2048
DRMAgent,sweep_c60,10,0.00118922961992207,0.0011365714913020466,0.00035941546361287213,0.0001999999949475,0.0031971225980669,0.0006498450384242,0.00032496750645802505,0.001799137884518075,DRMAgent,,0.99,,,,5.0,345.0,0.026024,5.60004,1.0,0.01,1024.0,1024,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,128,1,1,0,1000000,10,True,256
DRMAgent,sweep_c55,10,0.0011572642091777798,0.001975873157200197,0.0006248259544340547,0.0,0.0066739716567099,0.0003999600012321,0.0003999600012321,0.000899707592907275,DRMAgent,,0.99,,,,5.0,462.0,0.000741099,14.1773,1.0,0.01,64.0,8192,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,128,1,9,0,1000000,6,True,512
DRMAgent,sweep_c87,10,0.00109957916429261,0.0003493545385264746,0.0001104756052660704,0.0005999400164,0.0017991004278883,0.0010496301110833502,0.00092469759692895,0.001274490205105325,DRMAgent,,0.99,,,,5.0,336.0,6.74272e-06,10.2395,1.0,0.01,4096.0,65536,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,128,1,1,0,1000000,30,True,64
DRMAgent,sweep_c17,10,0.0010796231450512402,0.00039359689150755746,0.00012446626571260662,0.0006997201126068,0.0017991004278883,0.0009497101127635,0.00074988002597815,0.001324497687164625,DRMAgent,,0.99,,,,5.0,345.0,0.507721,11.8509,1.0,0.01,64.0,4096,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,64,1,7,0,1000000,22,True,4
DRMAgent,sweep_c62,10,0.00099945145193483,0.0006887348302834706,0.00021779707675852793,0.0002999700082,0.0025971431750804,0.0008497850503772,0.0005998950073262,0.001074677566066325,DRMAgent,,0.99,,,,5.0,152.0,1.22022e-05,1.62845,1.0,0.01,128.0,16384,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,64,1,7,0,1000000,25,True,8
DRMAgent,sweep_c20,10,0.0009896751143969099,0.00023289906417967485,7.364915077295074e-05,0.0005999400164,0.0013993002939969,0.00104962516343215,0.00084980503015685,0.0010995601769536,DRMAgent,,0.99,,,,5.0,144.0,2.61524e-05,5.34816,1.0,0.01,8192.0,16384,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,512,1,6,0,1000000,38,True,4096
DRMAgent,sweep_c93,10,0.0009796471393201003,0.0002818482645740423,8.912824706197208e-05,0.0005998200504109,0.0015990405809134,0.0009997500455938,0.000899662627489225,0.001074620144208825,DRMAgent,,0.99,,,,5.0,287.0,1.70725e-06,3.82095,1.0,0.01,256.0,8192,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,64,1,4,0,1000000,18,True,64
DRMAgent,sweep_c16,10,0.0009396881156134901,0.0002456669685753874,7.768671665672348e-05,0.000499950023368,0.0011995201930403,0.00104957516305145,0.0007249075133586,0.00109964259900145,DRMAgent,,0.99,,,,5.0,240.0,0.00331974,3.0704,1.0,0.01,4096.0,32768,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,2048,1,9,0,1000000,37,True,4096
DRMAgent,sweep_c65,10,0.0009396341745741301,0.00032014414830462104,0.00010123846882173356,0.000499950023368,0.0014992504147812,0.0008497850503772,0.0006998600438237,0.00117435032734645,DRMAgent,,0.99,,,,5.0,214.0,0.00308445,9.59079,1.0,0.01,1024.0,2048,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,128,1,1,0,1000000,29,True,2048
DQNAgent,sweep_c30,10,0.0008697650802786899,0.0003055006692854419,9.66077941647841e-05,0.000499950023368,0.0014992504147812,0.0008497850503772,0.000624875014182125,0.0009748050506458999,DQNAgent,,0.99,53114.0,0.0409821,0.529964,,,0.000239852,13.639,,,16384.0,131072,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,512,1,0,0,1000000,22,True,256
DRMAgent,sweep_c0,10,0.0008395253862544987,0.0007952800385709781,0.0002514896299550851,9.999999747378752e-05,0.0025971431750804,0.0005498900136444,0.00032496750645802505,0.0010246101446682,DRMAgent,,0.99,,,,5.0,433.0,0.0298039,0.703217,1.0,0.01,4096.0,131072,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,1024,1,0,0,1000000,20,True,64
DRMAgent,sweep_c53,10,0.0008297760650747899,0.0003162451675791956,0.00010000550285718955,0.0002999700082,0.0013994402252137,0.0007998400251381,0.000624875014182125,0.0009747825533849499,DRMAgent,,0.99,,,,5.0,366.0,0.0451834,14.3812,1.0,0.01,256.0,65536,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,256,1,4,0,1000000,48,True,512
