agent_class,group,n_seeds,mean,std,sem,min,max,median,q25,q75,param_agent_anneal_steps,param_agent_class,param_agent_convergence_threshold,param_agent_discount,param_agent_eps_decay_steps,param_agent_eps_end,param_agent_eps_start,param_agent_final_epsilon,param_agent_initial_epsilon,param_agent_initial_q_value,param_agent_known_threshold,param_agent_learning_rate,param_agent_max_grad_norm,param_agent_policy,param_agent_r_max,param_agent_step_size,param_agent_target_update_freq,param_agent_use_scheduler,param_buffer_buffer_size,param_buffer_class,param_buffer_obs_shape,param_eval_episodes,param_evaluate_every,param_max_episode_steps,param_minibatch_size,param_num_minibatches,param_seed,param_train_episodes,param_train_steps,param_update_frequency,param_use_steps,param_warmup_steps
RMaxAgent,sweep_c14,10,0.9967822372913361,0.00019419192342917915,6.140887812452217e-05,0.9965121746063232,0.9970270395278932,0.996751457452774,0.9966455101966857,0.996969610452652,,RMaxAgent,1e-06,0.99,,,,,,,156.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,1.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c85,10,0.996702229976654,0.004541079681147137,0.0014360154828736138,0.9865812659263612,0.999914050102234,0.9997153282165527,0.993795558810234,0.9998494982719421,296953.0,QLearningAgent,,0.99,,,,0.0176207,0.408965,0.0,,,,epsilon_greedy,,0.0560328,,True,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,9.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c51,10,0.9966471016407012,0.00024107709989827075,7.623527273864823e-05,0.9962860345840454,0.996957004070282,0.9965547621250153,0.9965212643146516,0.9968782067298889,,RMaxAgent,1e-06,0.99,,,,,,,162.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,6.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c38,10,0.9966071784496308,0.00017117187137912328,5.412929849114167e-05,0.996398389339447,0.9969669580459596,0.9965417087078094,0.9965146631002426,0.996644601225853,,RMaxAgent,1e-06,0.99,,,,,,,159.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,9.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c86,10,0.9965820848941803,0.00021414505926712577,6.771861369558654e-05,0.9963144659996032,0.996895968914032,0.9965086877346039,0.9964421391487122,0.9967660009860992,,RMaxAgent,1e-06,0.99,,,,,,,167.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,0.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c16,10,0.9963669955730439,0.007273598300662169,0.0023001137415222662,0.9760400652885436,0.9994017481803894,0.9992226958274841,0.9981660842895508,0.9993796199560167,428015.0,QLearningAgent,,0.99,,,,0.064363,0.794593,0.0,,,,epsilon_greedy,,0.016035,,True,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,4.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c45,10,0.9963538587093353,9.40950706919929e-05,2.9755473998125352e-05,0.9961906671524048,0.99644136428833,0.9963962733745575,0.9963011294603348,0.9964293986558914,,RMaxAgent,1e-06,0.99,,,,,,,170.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,7.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c83,10,0.9963486015796661,0.000179356154809912,5.671739615690861e-05,0.9961926341056824,0.9967787265777588,0.9962989091873169,0.9962155073881149,0.9964208900928497,,RMaxAgent,1e-06,0.99,,,,,,,171.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,5.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c93,10,0.9963087439537048,0.005284345613437515,0.0016710568081982225,0.9855429530143738,0.9996351003646852,0.9994941651821136,0.9933134317398071,0.9995261728763579,261616.0,QLearningAgent,,0.99,,,,0.0198572,0.826707,0.0,,,,epsilon_greedy,,0.0126842,,True,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,6.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c49,10,0.996223384141922,0.00018769141519345614,5.9353236927165427e-05,0.9960318207740784,0.9965133666992188,0.9961724281311035,0.9960640221834182,0.9964021295309067,,RMaxAgent,1e-06,0.99,,,,,,,182.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,6.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c17,10,0.996076476573944,0.00022977238084223814,7.266040668611106e-05,0.9958436489105223,0.9966338276863098,0.9960349798202515,0.9959274232387543,0.9961197525262833,,RMaxAgent,1e-06,0.99,,,,,,,184.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,6.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c32,10,0.9959739983081818,0.001415240998767018,0.00044753849941553257,0.9938092231750488,0.9977622628211976,0.9964844286441802,0.9947856366634369,0.9969932436943054,357824.0,QLearningAgent,,0.99,,,,0.0615283,0.937011,0.0,,,,epsilon_greedy,,0.0197453,,True,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,9.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c42,10,0.995886480808258,0.004316082390199588,0.0013648650921974296,0.9869858622550964,0.999653458595276,0.9970967173576355,0.9934172332286835,0.9994660764932631,403311.0,QLearningAgent,,0.99,,,,0.0199741,0.788388,0.0,,,,epsilon_greedy,,0.019014,,True,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,5.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c1,10,0.9957791686058044,0.00019677218627787957,6.222482888090295e-05,0.9955483078956604,0.9962489008903505,0.995769590139389,0.9956519156694412,0.9958187490701675,,RMaxAgent,1e-06,0.99,,,,,,,198.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,5.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c71,10,0.995735764503479,0.004385248681440316,0.0013867373939601552,0.9880577921867372,0.9996455907821656,0.9974462687969208,0.9930339753627777,0.9990571886301041,493012.0,QLearningAgent,,0.99,,,,0.250092,0.690849,0.0,,,,epsilon_greedy,,0.0529648,,True,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,2.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c72,10,0.9957332193851471,0.00026695075094875957,8.441723960904352e-05,0.9954917430877686,0.996194064617157,0.9956114888191222,0.9955791682004929,0.9958821982145308,,RMaxAgent,1e-06,0.99,,,,,,,205.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,7.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c10,10,0.9954551875591278,0.00021414883000662238,6.771980610811378e-05,0.995177447795868,0.9959909915924072,0.9954312145709991,0.9953711777925491,0.9954782873392105,,RMaxAgent,1e-06,0.99,,,,,,,208.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,8.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c4,10,0.99544957280159,0.00031910811766639824,0.00010091084716748336,0.9951212406158448,0.995936155319214,0.9953068792819977,0.9952136427164077,0.9957533776760102,,RMaxAgent,1e-06,0.99,,,,,,,216.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,7.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c50,10,0.9954394519329071,0.00028802491170046974,9.108147438423654e-05,0.9950942993164062,0.995852828025818,0.9954336881637573,0.9951965063810349,0.9956708997488022,,RMaxAgent,1e-06,0.99,,,,,,,223.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,7.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c50,10,0.9952198505401612,0.004401363629287987,0.0013918333879175022,0.9873542785644532,0.9996252059936525,0.9955001175403595,0.9920990914106369,0.9995674192905426,468635.0,QLearningAgent,,0.99,,,,0.0744581,0.771382,0.0,,,,epsilon_greedy,,0.0275767,,True,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,7.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c59,10,0.9950776815414428,0.00018417125753053613,5.824006533339318e-05,0.9948592782020568,0.9954447746276855,0.9950252771377563,0.994967132806778,0.9951726943254471,,RMaxAgent,1e-06,0.99,,,,,,,227.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,6.0,0.0,1000000.0,1.0,True,0.0
BMFRmaxAgent,sweep_c30,10,0.9950702011585235,0.003826387010398987,0.0012100098162143187,0.9869005680084229,0.9991607069969176,0.9965547323226929,0.9928717464208602,0.9971461892127991,,BMFRmaxAgent,,0.99,,,,,,,27.0,,,,0.01,0.123906,,,64.0,ReplayBuffer,,0.0,0.0,100.0,64.0,1.0,1.0,0.0,1000000.0,11.0,True,64.0
QLearningAgent,sweep_c56,10,0.9949589848518372,0.008795268268385845,0.0027813080360304383,0.9741069078445436,0.9998878240585328,0.9996992945671082,0.9936184585094453,0.9998551458120346,34494.0,QLearningAgent,,0.99,,,,0.017568,0.796304,0.0,,,,epsilon_greedy,,0.122671,,True,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,0.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c16,10,0.9948699474334717,0.0002562482991851801,8.10328271969438e-05,0.9946011304855348,0.9952977299690248,0.994774580001831,0.9946921914815903,0.9950842559337616,,RMaxAgent,1e-06,0.99,,,,,,,245.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,8.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c58,10,0.9948699474334717,0.00025624829918518015,8.103282719694383e-05,0.9946011304855348,0.9952977299690248,0.994774580001831,0.9946921914815903,0.9950842559337616,,RMaxAgent,1e-06,0.99,,,,,,,245.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,8.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c9,10,0.9948505103588104,0.0002671293805491364,8.447372724851515e-05,0.994425892829895,0.9951951503753662,0.9948673844337463,0.9946437031030654,0.9950862377882003,,RMaxAgent,1e-06,0.99,,,,,,,249.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,3.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c25,10,0.9947739005088806,0.004638635704005803,0.0014668654060436973,0.9899693131446838,0.9995506405830384,0.9945213198661804,0.9902000427246094,0.9995022267103196,145289.0,QLearningAgent,,0.99,,,,0.0416427,0.877684,0.0,,,,epsilon_greedy,,0.0522273,,True,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,8.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c46,10,0.9947232306003571,0.00023209993953695747,7.339644537241522e-05,0.9945531487464904,0.9953389167785645,0.9946808516979218,0.9945736974477768,0.9947549402713776,,RMaxAgent,1e-06,0.99,,,,,,,242.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,0.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c8,10,0.994487202167511,0.00036220784102102276,0.00011454017639986001,0.994083285331726,0.9949756264686584,0.9943844377994537,0.9941640645265578,0.9948386549949647,,RMaxAgent,1e-06,0.99,,,,,,,262.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,8.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c22,10,0.9944682657718659,0.0003430750045145062,0.00010848984225383888,0.9940338730812072,0.9948986172676086,0.9943309128284454,0.9942027032375336,0.9948277026414872,,RMaxAgent,1e-06,0.99,,,,,,,259.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,7.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c80,10,0.9944036185741425,9.211195879450667e-05,2.912835895302187e-05,0.994231104850769,0.9945452213287354,0.9943771660327911,0.9943599700927735,0.994460016489029,,RMaxAgent,1e-06,0.99,,,,,,,253.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,7.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c61,10,0.9943515479564666,0.00037762004930195185,0.00011941394459392443,0.9939531087875366,0.9948464035987854,0.9942146837711334,0.9940225183963776,0.9947527498006821,,RMaxAgent,1e-06,0.99,,,,,,,267.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,6.0,0.0,1000000.0,1.0,True,0.0
BMFRmaxAgent,sweep_c82,10,0.9942394018173217,0.0018830123741149696,0.000595460796448439,0.99216890335083,0.997818410396576,0.9938517510890961,0.9926872551441193,0.9950614124536514,,BMFRmaxAgent,,0.99,,,,,,,65.0,,,,0.01,0.504977,,,64.0,ReplayBuffer,,0.0,0.0,100.0,32.0,1.0,9.0,0.0,1000000.0,44.0,True,8192.0
RMaxAgent,sweep_c32,10,0.9942316114902496,0.00033468874205325346,0.00010583787321048605,0.993868887424469,0.9947569370269777,0.9940943419933319,0.9939936995506286,0.994530439376831,,RMaxAgent,1e-06,0.99,,,,,,,273.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,5.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c99,10,0.9939314365386963,0.0003105059221114046,9.819059408428774e-05,0.9936510324478148,0.9945385456085204,0.9938437938690186,0.9937105476856232,0.9939294159412385,,RMaxAgent,1e-06,0.99,,,,,,,279.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,1.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c66,10,0.9939046502113342,0.0002893217807438739,9.149158038464863e-05,0.993685245513916,0.9944612383842468,0.9937692880630494,0.9937177300453185,0.9939180314540863,,RMaxAgent,1e-06,0.99,,,,,,,281.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,1.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c47,10,0.9937893033027649,0.0003659518279954626,0.00011572412903678326,0.9932599067687988,0.9943706393241882,0.9936972558498383,0.993540495634079,0.9941100925207138,,RMaxAgent,1e-06,0.99,,,,,,,287.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,4.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c57,10,0.9937392711639405,0.00023728840106229361,7.503718096963658e-05,0.9933703541755676,0.9942781925201416,0.9937119483947754,0.9936239123344421,0.9938007742166519,,RMaxAgent,1e-06,0.99,,,,,,,283.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,5.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c92,10,0.9936112701892853,0.0003075443717012523,9.725406961413904e-05,0.993297815322876,0.994233250617981,0.9935598075389862,0.99340757727623,0.9935808926820755,,RMaxAgent,1e-06,0.99,,,,,,,291.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,7.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c72,10,0.9935399234294892,0.010526075970256165,0.0033286374889976264,0.9641734957695008,0.9980795979499816,0.9978466629981995,0.9948174506425858,0.9979158341884613,368696.0,QLearningAgent,,0.99,,,,0.1779,0.894606,0.0,,,,epsilon_greedy,,0.0186153,,True,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,3.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c18,10,0.993405157327652,0.000277884285530421,8.787472682447014e-05,0.9931283593177797,0.994136929512024,0.993381679058075,0.9932453036308287,0.9934258610010146,,RMaxAgent,1e-06,0.99,,,,,,,299.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,0.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c79,10,0.9931932866573334,0.0005152169955100016,0.000162925919504035,0.9925180673599244,0.993828296661377,0.9930375814437866,0.9928115159273149,0.9937290996313095,,RMaxAgent,1e-06,0.99,,,,,,,314.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,5.0,0.0,1000000.0,1.0,True,0.0
BMFRmaxAgent,sweep_c46,10,0.9931826829910279,0.005663063231420343,0.0017908178344841503,0.9798409938812256,0.9977579712867736,0.994920551776886,0.9919340014457703,0.9971599727869035,,BMFRmaxAgent,,0.99,,,,,,,1.0,,,,0.01,0.141897,,,2048.0,ReplayBuffer,,0.0,0.0,100.0,32.0,1.0,6.0,0.0,1000000.0,13.0,True,4.0
RMaxAgent,sweep_c35,10,0.993143355846405,0.00042048034046083063,0.00013296755871792788,0.992774248123169,0.9939502477645874,0.9929920136928558,0.9928904473781586,0.9931371957063675,,RMaxAgent,1e-06,0.99,,,,,,,309.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,2.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c28,10,0.9931298971176148,0.0004350203844704729,0.00013756552435288357,0.9926280975341796,0.9936994314193726,0.9929816424846649,0.992751732468605,0.9935749918222427,,RMaxAgent,1e-06,0.99,,,,,,,317.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,8.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c52,10,0.993110191822052,0.00046807871648312963,0.00014801948683348893,0.992698073387146,0.9938384890556335,0.9928874373435974,0.9927616119384766,0.9935565143823624,,RMaxAgent,1e-06,0.99,,,,,,,313.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,4.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c77,10,0.9928608298301697,0.00040148870819921404,0.00012696187727482357,0.9923812747001648,0.9936550259590148,0.9927870035171509,0.9926331490278243,0.9928047955036162,,RMaxAgent,1e-06,0.99,,,,,,,321.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,1.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c53,10,0.9927235782146454,0.0003590444257659572,0.00011353981666076705,0.992321789264679,0.9934096932411194,0.9926049113273621,0.9925487041473389,0.9927281439304351,,RMaxAgent,1e-06,0.99,,,,,,,328.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,3.0,0.0,1000000.0,1.0,True,0.0
BMFRmaxAgent,sweep_c42,10,0.9924483835697174,0.0021953595735924166,0.0006942336535608077,0.9902063012123108,0.9963896870613098,0.9923148453235626,0.99046291410923,0.993729904294014,,BMFRmaxAgent,,0.99,,,,,,,78.0,,,,0.01,0.529809,,,64.0,ReplayBuffer,,0.0,0.0,100.0,16.0,1.0,5.0,0.0,1000000.0,32.0,True,64.0
RMaxAgent,sweep_c76,10,0.9924003660678864,0.000361813792565872,0.0001144155673371853,0.9919933080673218,0.9930698871612548,0.9922917485237122,0.9921802580356598,0.9924318343400955,,RMaxAgent,1e-06,0.99,,,,,,,343.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,8.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c40,10,0.9923746109008789,0.013372820879108967,0.004228857271943955,0.9579913020133972,0.9998188018798828,0.9977568686008453,0.994960978627205,0.9996946603059769,137384.0,QLearningAgent,,0.99,,,,0.037841,0.789526,0.0,,,,epsilon_greedy,,0.0243187,,True,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,7.0,0.0,1000000.0,1.0,True,0.0
BMFRmaxAgent,sweep_c0,10,0.9922590553760529,0.006133669174176901,0.0019396365004363044,0.9773818850517272,0.9980905652046204,0.9934144914150238,0.9917867332696915,0.9962930977344514,,BMFRmaxAgent,,0.99,,,,,,,98.0,,,,0.01,0.341402,,,512.0,ReplayBuffer,,0.0,0.0,100.0,16.0,1.0,1.0,0.0,1000000.0,17.0,True,512.0
RMaxAgent,sweep_c44,10,0.9922440886497498,0.00045632241925817895,0.00014430181922541282,0.9918164610862732,0.9929611682891846,0.9920370280742645,0.9919237494468689,0.992670863866806,,RMaxAgent,1e-06,0.99,,,,,,,351.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,9.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c73,10,0.9920115530490875,0.0005336816677099545,0.00016876496154405934,0.9913824796676636,0.992720901966095,0.9917460680007935,0.9916063249111176,0.9925674051046371,,RMaxAgent,1e-06,0.99,,,,,,,364.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,2.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c33,10,0.9918164074420929,0.00033172686992930894,0.00010490124700550354,0.9915147423744202,0.992725670337677,0.9917668402194977,0.9917017519474028,0.9917856007814407,,RMaxAgent,1e-06,0.99,,,,,,,362.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,0.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c87,10,0.9918146014213562,0.000324975558757723,0.00010276629495602839,0.9914902448654176,0.992588996887207,0.9917835891246796,0.9915606528520583,0.9919141829013823,,RMaxAgent,1e-06,0.99,,,,,,,361.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,2.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c70,10,0.9917645752429962,0.0005415428031288755,0.00017125087083594054,0.9910078644752502,0.9926192760467528,0.9916044473648071,0.9915404766798019,0.9922390431165695,,RMaxAgent,1e-06,0.99,,,,,,,369.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,8.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c40,10,0.9917380571365356,0.0005222730226356587,0.0001651572311989358,0.9910634160041808,0.9924120903015136,0.9915208220481873,0.9913484603166581,0.9922963231801987,,RMaxAgent,1e-06,0.99,,,,,,,374.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,7.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c85,10,0.9917380571365356,0.0005222730226356587,0.0001651572311989358,0.9910634160041808,0.9924120903015136,0.9915208220481873,0.9913484603166581,0.9922963231801987,,RMaxAgent,1e-06,0.99,,,,,,,374.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,4.0,0.0,1000000.0,1.0,True,0.0
DQNAgent,sweep_c79,10,0.9913448452949524,0.006585195892466385,0.0020824217858579023,0.978295087814331,0.9965118765830994,0.9944490790367126,0.9892538487911225,0.9958234131336212,,DQNAgent,,0.99,35842.0,0.177818,0.995018,,,,,9.01219e-05,10.3258,,,,128.0,,131072.0,FlatteningReplayBuffer,"(5, 5, 3)",0.0,0.0,100.0,1024.0,1.0,3.0,0.0,1000000.0,1.0,True,64.0
RMaxAgent,sweep_c2,8,0.9912565648555756,0.00042039661143568146,0.00014863264736700822,0.9909567832946776,0.9919317960739136,0.9910858273506165,0.9909794628620147,0.9913226664066316,,RMaxAgent,1e-06,0.99,,,,,,,389.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,7.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c69,10,0.991181206703186,0.011520698656902173,0.003643164799225359,0.972225785255432,0.9996721148490906,0.9994954764842986,0.9800660908222198,0.9996404498815536,458107.0,QLearningAgent,,0.99,,,,0.0325566,0.755548,0.0,,,,epsilon_greedy,,0.0121189,,True,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,4.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c26,10,0.9910742580890656,0.00013412775543208955,4.241492046114248e-05,0.9907854795455932,0.9912442564964294,0.9910856187343597,0.9910038709640502,0.9911693185567855,,RMaxAgent,1e-06,0.99,,,,,,,387.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,6.0,0.0,1000000.0,1.0,True,0.0
BMFRmaxAgent,sweep_c80,10,0.9910659730434418,0.01254709866503681,0.00396774098083744,0.9572442770004272,0.9994303584098816,0.9936962127685547,0.9915708750486373,0.9984565526247025,,BMFRmaxAgent,,0.99,,,,,,,98.0,,,,0.01,0.00796792,,,512.0,ReplayBuffer,,0.0,0.0,100.0,512.0,1.0,2.0,0.0,1000000.0,11.0,True,8192.0
BMFRmaxAgent,sweep_c65,10,0.9908539056777954,0.00808304524673179,0.0025560833409870145,0.9741429686546326,0.999330461025238,0.9928203225135803,0.9865013659000397,0.9969595670700073,,BMFRmaxAgent,,0.99,,,,,,,8.0,,,,0.01,0.177668,,,512.0,ReplayBuffer,,0.0,0.0,100.0,16.0,1.0,4.0,0.0,1000000.0,7.0,True,128.0
RMaxAgent,sweep_c75,10,0.9907895028591156,0.00030097697875162575,9.517727761312391e-05,0.990591824054718,0.9915860891342164,0.9906720817089081,0.9906365871429443,0.9907918274402617,,RMaxAgent,1e-06,0.99,,,,,,,402.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,9.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c12,10,0.9907895028591156,0.00030097697875162575,9.517727761312391e-05,0.990591824054718,0.9915860891342164,0.9906720817089081,0.9906365871429443,0.9907918274402617,,RMaxAgent,1e-06,0.99,,,,,,,402.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,2.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c74,10,0.9906647384166718,0.0006564032763010033,0.00020757294167079947,0.9898057579994202,0.9913579821586608,0.9907055795192719,0.9901819676160813,0.9912696480751038,,RMaxAgent,1e-06,0.99,,,,,,,423.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,5.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c64,10,0.9906647026538848,0.0005315015628993921,0.00016807555187013263,0.9901708364486694,0.9914962649345398,0.990435004234314,0.9902881830930711,0.991127535700798,,RMaxAgent,1e-06,0.99,,,,,,,413.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,6.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c95,10,0.99066321849823,0.0005496886171633931,0.00017382680341046467,0.990162432193756,0.9915049076080322,0.9904331564903259,0.9903108328580855,0.991146445274353,,RMaxAgent,1e-06,0.99,,,,,,,412.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,1.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c98,10,0.99066321849823,0.0005496886171633931,0.00017382680341046467,0.990162432193756,0.9915049076080322,0.9904331564903259,0.9903108328580855,0.991146445274353,,RMaxAgent,1e-06,0.99,,,,,,,412.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,100.0,1.0,1.0,2.0,0.0,1000000.0,1.0,True,0.0
